task_id,skill_id,skill_name,skill_type,required_level,is_critical
TSK004142,78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,provide software testing documentation,skill/competence,1,0
TSK004142,561c2525-5bd8-4d86-8f45-820f4be7db93,report test findings,skill/competence,1,0
TSK004142,7961413f-61d0-4722-9cd9-20a050a29899,perform software unit testing,skill/competence,2,0
TSK004142,438ff259-d086-4004-acda-1ec3e1631bc6,software anomalies,knowledge,3,1
TSK004142,fb7aee4d-f6c6-4a87-8e9d-8e542b3771f8,software metrics,knowledge,2,0
TSK004142,b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically,skill/competence,2,0
TSK004142,0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),knowledge,3,1
TSK004142,387ee646-0aaa-4161-ab3b-cde87ec09fdf,public finance,knowledge,2,0
TSK004143,561c2525-5bd8-4d86-8f45-820f4be7db93,report test findings,skill/competence,2,0
TSK004143,2450c3b3-e78e-435b-b84d-e05d984e71dc,software architecture models,knowledge,2,0
TSK004143,000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,knowledge,3,1
TSK004144,78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,provide software testing documentation,skill/competence,2,1
TSK004144,cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,systems theory,knowledge,1,0
TSK004144,438ff259-d086-4004-acda-1ec3e1631bc6,software anomalies,knowledge,2,0
TSK004144,eb3aa8c1-fb14-47b4-a352-b7975abd2480,replicate customer software issues,skill/competence,2,0
TSK004144,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,2,0
TSK004144,b0565bd9-29c8-42f6-b174-702970fc2f4f,produce sales reports,skill/competence,2,0
TSK004145,0458f6a0-cb54-4ff5-a543-b2c5354e17c0,keep up with digital transformation of industrial processes,skill/competence,4,1
TSK004145,f5308e60-d763-4ead-be95-88c96fb3e02b,adapt to changes in technological development plans,skill/competence,2,0
TSK004145,ee7f90cc-922e-4da7-a7ae-83c2688fed10,align efforts towards business development,skill/competence,4,0
TSK004145,e1b9df19-98c3-45d3-9f85-371eb385cf88,deal with changing operational demand,skill/competence,2,0
TSK004145,f975091a-e5a5-4472-ac17-11680e53e98f,seek innovation in current practices,skill/competence,1,0
TSK004145,6b4f794c-062e-4e05-863a-ae1bad44f395,Monte Carlo simulation,knowledge,2,0
TSK004146,5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,object-oriented modelling,knowledge,2,0
TSK004146,c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,knowledge,1,0
TSK004146,9707091a-323b-4240-877a-5999a19286f0,apply ICT system usage policies,skill/competence,3,1
TSK004146,0ee94c0a-3716-494a-95a2-dcbab9e58be2,business requirements techniques,knowledge,1,0
TSK004146,ba2c6181-b036-40b4-8f6d-51499463ccbb,develop company strategies,skill/competence,3,1
TSK004146,be727774-46d7-43d7-aee9-1a51b5cd8c71,carry out statistical forecasts,skill/competence,2,0
TSK004147,553ad092-b799-44c9-a94c-65a84fdc7526,identify processes for re-engineering,skill/competence,1,0
TSK004147,c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,knowledge,3,1
TSK004147,a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,skill/competence,3,1
TSK004147,dba46f87-0831-49cd-a1c7-340a653c0221,Agile development,knowledge,3,0
TSK004147,af607e5e-4ba1-4e5f-a2a6-dc05806567c7,coordinate technological activities,skill/competence,2,0
TSK004147,3c03ee71-4a23-448f-b79e-81fd75d27dca,apply change management,skill/competence,2,0
TSK004147,e4c205f6-55ba-4bed-9c5d-2032058300c0,financial jurisdiction,knowledge,2,0
TSK004148,913e7e83-b8f8-4574-b1ca-1b38f3fd974a,execute software tests,skill/competence,5,1
TSK004148,78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,provide software testing documentation,skill/competence,4,1
TSK004148,b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically,skill/competence,5,1
TSK004148,7961413f-61d0-4722-9cd9-20a050a29899,perform software unit testing,skill/competence,5,1
TSK004148,561c2525-5bd8-4d86-8f45-820f4be7db93,report test findings,skill/competence,2,0
TSK004148,51586df8-1c46-4b47-8583-773cb63bf00b,R,knowledge,5,1
TSK004148,1b7c716e-af95-4cda-a42f-6479c8b139f5,MDX,knowledge,5,1
TSK004148,ab927ee8-acd9-41c2-aef0-2020364a1003,principles of insurance,knowledge,3,0
TSK004149,5d34adde-0b78-42b4-9d3d-69e9388d8398,oversee quality control,skill/competence,4,1
TSK004149,f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,implement strategic planning,skill/competence,5,1
TSK004149,0daaf096-1639-461c-bf1a-bbeea77e6b67,internal risk management policy,knowledge,5,1
TSK004149,3be6b84a-fa78-42b9-a8df-150cdb40b9d7,ICT quality policy,knowledge,3,0
TSK004149,c4b626c1-e71c-44ec-9f88-042766f37fcc,application usability,knowledge,5,1
TSK004149,1b7c716e-af95-4cda-a42f-6479c8b139f5,MDX,knowledge,3,0
TSK004150,0daaf096-1639-461c-bf1a-bbeea77e6b67,internal risk management policy,knowledge,3,0
TSK004150,26baf34d-6721-4bac-b7eb-add0bc566a82,attend to detail in preparation for audits,skill/competence,5,1
TSK004150,3be6b84a-fa78-42b9-a8df-150cdb40b9d7,ICT quality policy,knowledge,5,1
TSK004150,8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,knowledge,5,1
TSK004150,fafe0b9d-dbd9-46bd-b770-26299539ce66,ICT process quality models,knowledge,3,0
TSK004150,0e0c9c11-b39e-43cf-ba95-2fe646f5de64,identify customer requirements,skill/competence,5,1
TSK004150,415abd43-e8e5-4643-b5da-5f11307af57a,use different communication channels,skill/competence,5,1
TSK004150,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,5,1
TSK004150,3e9b580d-811b-48df-a5d1-a7bdd26f901f,prepare financial auditing reports,skill/competence,4,0
TSK004150,5b71cb01-0f37-47e0-a617-abcf08c8aa64,interpret law,skill/competence,4,0
TSK004151,eb3aa8c1-fb14-47b4-a352-b7975abd2480,replicate customer software issues,skill/competence,3,0
TSK004151,85f46538-ae70-498a-bfbc-b8ddafe96c7d,levels of software testing,knowledge,5,1
TSK004151,2450c3b3-e78e-435b-b84d-e05d984e71dc,software architecture models,knowledge,5,1
TSK004151,913e7e83-b8f8-4574-b1ca-1b38f3fd974a,execute software tests,skill/competence,5,1
TSK004151,58d7a289-dafd-4363-833f-d1dc4140885e,APL,knowledge,5,1
TSK004151,1b8194a4-952a-48e6-8087-237a29039f50,analyse claim files,skill/competence,4,0
TSK004152,8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,knowledge,5,1
TSK004152,3d3ee5c3-4286-457f-9f76-1704011f7e11,comply with legal regulations,skill/competence,5,1
TSK004152,3be6b84a-fa78-42b9-a8df-150cdb40b9d7,ICT quality policy,knowledge,5,1
TSK004152,22b8039c-c890-4610-9228-5527e3b98f12,set quality assurance objectives,skill/competence,4,1
TSK004152,f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,implement strategic planning,skill/competence,3,0
TSK004152,26baf34d-6721-4bac-b7eb-add0bc566a82,attend to detail in preparation for audits,skill/competence,3,0
TSK004152,85f46538-ae70-498a-bfbc-b8ddafe96c7d,levels of software testing,knowledge,5,1
TSK004153,5d34adde-0b78-42b4-9d3d-69e9388d8398,oversee quality control,skill/competence,3,0
TSK004153,7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,attend to ICT systems quality,skill/competence,3,0
TSK004153,0daaf096-1639-461c-bf1a-bbeea77e6b67,internal risk management policy,knowledge,5,1
TSK004153,415abd43-e8e5-4643-b5da-5f11307af57a,use different communication channels,skill/competence,5,1
TSK004153,401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,knowledge,5,1
TSK004154,acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,implement a virtual private network,skill/competence,3,1
TSK004154,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,2,0
TSK004154,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,2,0
TSK004154,03b9b491-fc9b-4868-914a-bf7cd47b5041,create solutions to problems,skill/competence,2,0
TSK004155,20a8fe89-d4eb-4698-8521-8881c13377e0,interact professionally in research and professional environments,skill/competence,3,1
TSK004155,9ff9db9d-d14b-426e-83f3-e7449af6c79f,manage data,skill/competence,2,0
TSK004155,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,3,0
TSK004156,cbe2c304-1e7d-489a-97d9-a7d3e37a9db6,apply ICT systems theory,skill/competence,2,0
TSK004156,fff0e2cd-d0bd-4b02-9daf-158b79d9688a,natural language processing,knowledge,2,0
TSK004156,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,2,0
TSK004156,04fe962b-4017-4eb7-9139-7d69b6922bc9,use an application-specific interface,skill/competence,3,1
TSK004156,3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,knowledge,4,1
TSK004156,0d282d6e-8cb9-4339-8e7d-cfafed96b5ed,conduct literature research,skill/competence,2,0
TSK004156,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,2,0
TSK004156,489b2571-ce18-4944-b452-ed1f54e55b68,Schoology,knowledge,3,1
TSK004157,41bf7ede-fc84-4a57-8c89-b548d11b0ba1,manage business knowledge,skill/competence,3,1
TSK004157,fda917eb-0d6a-4371-8c93-2a10bf950966,manage ICT semantic integration,skill/competence,2,0
TSK004157,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,2,0
TSK004157,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,4,1
TSK004157,993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,CoffeeScript,knowledge,3,1
TSK004157,0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,knowledge,3,0
TSK004157,fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,skill/competence,3,0
TSK004157,2daec0e6-f0c1-43e8-8178-aedba99130ec,establish data processes,skill/competence,4,1
TSK004157,d87fe0be-9055-4a76-a444-e98b5bfad9d8,Taleo,knowledge,2,0
TSK004158,0d282d6e-8cb9-4339-8e7d-cfafed96b5ed,conduct literature research,skill/competence,3,1
TSK004158,48db96bf-3314-45c6-bad8-fdb6e20e5639,data engineering,knowledge,3,0
TSK004158,1e77e42a-181f-4b48-8e74-201ce50ffc29,interpret current data,skill/competence,3,0
TSK004158,172020d1-e151-445b-8173-e2a5fb16fe51,utilise computer-aided software engineering tools,skill/competence,2,0
TSK004158,afda6ca0-7aa8-41ef-ba5e-8dc607839daf,computer graphics,knowledge,4,1
TSK004158,59eb177a-2f30-4943-8b30-5f87dd51a80d,apply teaching strategies,skill/competence,2,0
TSK004159,cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,systems theory,knowledge,5,1
TSK004159,4c016b68-4116-468c-9dc6-42710c239e4a,C#,knowledge,3,0
TSK004160,8316979b-df5a-4dc7-98ef-61ec6a10df84,conduct quantitative research,skill/competence,4,0
TSK004160,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,5,1
TSK004160,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,5,1
TSK004160,896563fc-6255-4419-89c2-ffed30159ad6,conduct research interview,skill/competence,3,0
TSK004160,e5d1f825-60ed-4bdd-872a-e748c387f777,CSS,knowledge,5,1
TSK004160,d2adb565-a865-424d-aeb5-9fbcbf2afe2a,Joomla,knowledge,5,1
TSK004160,707c54fb-b6b8-45a4-9abd-030a40a582c9,manage currency exchange risk mitigation techniques,skill/competence,5,1
TSK004161,fa3567c8-a7c1-40de-bac0-a4f5a85b9f1a,develop contingency plans for emergencies,skill/competence,3,0
TSK004161,9190d87f-9792-42e0-bb7f-64294a656bcd,monitor system performance,skill/competence,3,0
TSK004161,976455eb-5bbe-4493-ae64-ed16c3b009ea,mobile operating systems,knowledge,5,1
TSK004162,020918ef-4b55-47c1-8430-ab7b8f6a7377,migrate existing data,skill/competence,2,0
TSK004162,29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,skill/competence,4,1
TSK004162,f5ac9226-0ace-4d34-a1c3-7b3845834a98,maintain ICT server,skill/competence,5,1
TSK004162,fa3567c8-a7c1-40de-bac0-a4f5a85b9f1a,develop contingency plans for emergencies,skill/competence,2,0
TSK004162,ed8de897-adbe-4f0e-b4d2-534953e64c72,integrate system components,skill/competence,4,1
TSK004162,9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c,solve ICT system problems,skill/competence,5,1
TSK004162,e3c7bd87-edc1-4d9a-a3d5-36415de1aac6,offer financial services,skill/competence,2,0
TSK004163,0868eef3-2213-4572-9343-74931345a7d3,administer ICT system,skill/competence,4,1
TSK004163,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,5,1
TSK004163,ab1e97ed-2319-4293-a8b7-072d2648822f,database management systems,knowledge,3,0
TSK004163,ec85cc63-4e24-4631-bf92-8789db2605c0,maintain database security,skill/competence,5,1
TSK004163,4463a721-69f3-413d-8321-43e3af13a4f1,use databases,skill/competence,3,0
TSK004163,d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,knowledge,3,0
TSK004163,d6cdef49-b669-4507-91d1-3f959cf98e47,maintain database performance,skill/competence,5,1
TSK004163,f4cd7802-123a-4bd5-9bfa-bf915a04e969,public offering,knowledge,1,0
TSK004164,ad59afe4-6f8a-4bc4-acfd-0f228277508a,statistical analysis system software,knowledge,5,1
TSK004164,4f060129-8b75-4d58-a8dd-515bd8fef349,develop financial statistics reports,skill/competence,3,0
TSK004164,eff1bb34-b454-4482-8c29-65f820619f3c,insourcing strategy,knowledge,5,1
TSK004164,75b30aeb-34c0-40f4-b77d-271d75a98b14,improve business processes,skill/competence,5,1
TSK004164,48b68726-0fd6-4e03-a5eb-82236516ee7a,provide cost benefit analysis reports,skill/competence,3,0
TSK004164,27ed854c-15b8-4ba2-90e9-ae888a219703,perform business analysis,skill/competence,3,0
TSK004164,415abd43-e8e5-4643-b5da-5f11307af57a,use different communication channels,skill/competence,5,1
TSK004164,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,5,1
TSK004164,3ff589b7-68df-4ea5-ae41-b395bdb2378f,ICT security standards,knowledge,3,0
TSK004164,f6ac6241-adb2-4ce2-b35f-09832cbb11ea,empirical analysis,knowledge,3,0
TSK004165,37bc4dc0-1233-4008-98db-1116d0c1cfcc,define security policies,skill/competence,2,0
TSK004165,ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,3,0
TSK004165,4913d0c0-133a-4c46-aac3-f5d4989a982e,product usage risks analysis,knowledge,5,1
TSK004165,a3ce2bf7-5562-4639-9b52-fdb4850a3904,ICT problem management techniques,knowledge,2,0
TSK004165,17c9a790-5664-4673-8237-c4cf3c5a8da5,conduct impact evaluation of ICT processes on business,skill/competence,4,1
TSK004165,e043aeeb-78f5-4049-afbf-12bba52225bc,hardware architectures,knowledge,5,1
TSK004165,c5e8abde-d2ba-4e8e-a65e-720b71180666,unstructured data,knowledge,4,1
TSK004165,694dc996-52f3-4afa-a802-672e19f061b7,crowdsourcing strategy,knowledge,5,1
TSK004165,98a1dec3-8138-4f46-a596-5e2a83b884b9,business analytics,knowledge,3,0
TSK004165,d1910ad7-0c87-4f38-8a41-7c193e5dc16d,macroeconomics,knowledge,5,1
TSK004166,3ff589b7-68df-4ea5-ae41-b395bdb2378f,ICT security standards,knowledge,2,0
TSK004166,1ff53c92-370d-414b-b758-b0a1b8026853,check methods,knowledge,4,1
TSK004166,6aef2baa-5fa7-4c16-bd28-3e070ec4e4df,educate on data confidentiality,skill/competence,2,0
TSK004166,d0c6d77e-cb25-4770-bf77-2073fc5f7523,ICT infrastructure,knowledge,2,0
TSK004166,8088750d-8388-4170-a76f-48354c469c44,cyber security,knowledge,3,0
TSK004166,f049d050-12da-4e40-813a-2b5eb6df6b51,Internet of Things,knowledge,4,1
TSK004167,f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,skill/competence,5,1
TSK004167,397da142-ab35-48fe-b154-7c38f447adfb,digital systems,knowledge,5,1
TSK004167,ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,5,1
TSK004167,0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,knowledge,4,0
TSK004167,e4a9ec84-4eb3-494b-8a70-0fcf0d687f03,tend lathe,skill/competence,4,0
TSK004167,151174e2-2a27-4c1e-be68-6446278d34b7,exercise stewardship,skill/competence,5,1
TSK004168,a2b5dcf3-5b6a-453d-876c-cff540c0faf1,CAD software,knowledge,5,1
TSK004168,034c29fa-c3ba-45ea-b8f3-bf8e3705e386,Erlang,knowledge,5,1
TSK004168,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,4,0
TSK004169,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,3,0
TSK004169,d0c6d77e-cb25-4770-bf77-2073fc5f7523,ICT infrastructure,knowledge,5,1
TSK004169,397da142-ab35-48fe-b154-7c38f447adfb,digital systems,knowledge,5,1
TSK004169,d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,skill/competence,5,1
TSK004170,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,5,1
TSK004170,f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,skill/competence,4,1
TSK004170,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,2,0
TSK004170,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,3,0
TSK004170,0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,knowledge,5,1
TSK004170,d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (computer programming),knowledge,5,1
TSK004170,6b6a9252-2ed7-4862-a02f-1578f4a532ea,Eclipse (integrated development environment software),knowledge,5,1
TSK004170,fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,skill/competence,3,0
TSK004170,7111b95d-0ce3-441a-9d92-4c75d05c4388,project management,knowledge,5,1
TSK004171,f84a433f-34f1-4083-b0a3-24802623509c,web services,knowledge,5,1
TSK004171,901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,5,1
TSK004171,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,5,1
TSK004171,59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,knowledge,3,0
TSK004171,209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,knowledge,3,0
TSK004171,56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,knowledge,5,1
TSK004171,69f0167e-75d9-46cf-847f-72a592880ebb,STAF,knowledge,4,0
TSK004171,0cc9c234-f817-4f4c-908a-4d28fe3b0f4a,coach employees,skill/competence,5,1
TSK004172,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,3,1
TSK004172,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,3,1
TSK004172,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,3,0
TSK004172,7814e88f-c133-4c3b-b27f-857afa145d42,ICT security legislation,knowledge,3,0
TSK004172,f049d050-12da-4e40-813a-2b5eb6df6b51,Internet of Things,knowledge,3,0
TSK004172,11c56452-fcec-4b00-9695-cca4728e5048,marketing analytics,knowledge,3,0
TSK004173,6a899482-8bcf-40ca-ae67-579a1cc467ab,manage engineering project,skill/competence,3,1
TSK004173,f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,skill/competence,2,0
TSK004173,8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,use software libraries,skill/competence,3,1
TSK004173,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,3,1
TSK004173,f84a433f-34f1-4083-b0a3-24802623509c,web services,knowledge,3,0
TSK004173,21d2f96d-35f7-4e3f-9745-c533d2dd6e97,computer programming,knowledge,3,0
TSK004173,797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,develop software prototype,skill/competence,3,0
TSK004173,8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,knowledge,3,0
TSK004173,f6ac6241-adb2-4ce2-b35f-09832cbb11ea,empirical analysis,knowledge,3,0
TSK004174,7482a123-e801-48de-9733-262125671410,task algorithmisation,knowledge,3,0
TSK004174,906323f4-00c4-4c3b-ab5a-8af77be3456e,create data sets,skill/competence,2,0
TSK004174,19a8293b-8e95-4de3-983f-77484079c389,Java (computer programming),knowledge,3,0
TSK004174,41bf7ede-fc84-4a57-8c89-b548d11b0ba1,manage business knowledge,skill/competence,4,1
TSK004174,29154735-107a-4daa-a050-537f7707f34e,conduct content quality assurance,skill/competence,4,0
TSK004175,be48353d-25c7-4f86-bea9-7b9e248fbc6e,interpret technical requirements,skill/competence,3,1
TSK004175,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,3,0
TSK004175,8c4c49d4-9708-433f-8ca7-bf2c5211ee49,develop creative ideas,skill/competence,3,0
TSK004176,de0be6e8-644c-4cc9-9c8d-925dd98dda56,software interaction design,knowledge,3,1
TSK004176,8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,World Wide Web Consortium standards,knowledge,3,0
TSK004176,27b913f0-3c52-448b-ad27-fc6ef08fb326,Adobe Illustrator,knowledge,3,0
TSK004176,000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,knowledge,2,0
TSK004177,2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,skill/competence,3,1
TSK004177,925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,2,0
TSK004177,f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,skill/competence,2,0
TSK004177,af7ae54f-4649-4c16-87c7-59ba41d4d57f,SPARK,knowledge,3,0
TSK004178,c7cc6dc5-d56b-4323-8e5c-47c4022f615f,quality assurance methodologies,knowledge,2,1
