skill_id,esco_concept_uri,skill_name,skill_type,reuse_level
8de195a5-ffd6-4d99-aee8-9ec4a24dbafa,http://data.europa.eu/esco/skill/8de195a5-ffd6-4d99-aee8-9ec4a24dbafa,manage media services department,skill/competence,cross-sector
8dee09d8-07da-493a-a171-d2d7737498ff,http://data.europa.eu/esco/skill/8dee09d8-07da-493a-a171-d2d7737498ff,research equipment needs,skill/competence,cross-sector
8df59017-f8e3-4a48-b321-79a38c597748,http://data.europa.eu/esco/skill/8df59017-f8e3-4a48-b321-79a38c597748,manage tests,skill/competence,cross-sector
8e91c9b3-45de-4db2-91df-138d10031cf0,http://data.europa.eu/esco/skill/8e91c9b3-45de-4db2-91df-138d10031cf0,log transmitter readings,skill/competence,sector-specific
8ebb2c0a-0baa-43bf-95cf-094047c57427,http://data.europa.eu/esco/skill/8ebb2c0a-0baa-43bf-95cf-094047c57427,maintain professional administration,skill/competence,cross-sector
8ee39fb7-8b46-490e-ae21-6e8b32854dd6,http://data.europa.eu/esco/skill/8ee39fb7-8b46-490e-ae21-6e8b32854dd6,manage dispatch software systems,skill/competence,sector-specific
8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,cloud monitoring and reporting,knowledge,sector-specific
8f1a24be-d770-470d-94c8-d074f4087754,http://data.europa.eu/esco/skill/8f1a24be-d770-470d-94c8-d074f4087754,"hardware, plumbing and heating equipment products",knowledge,sector-specific
8f32e02a-9290-47ab-ad28-6567bfc2f17a,http://data.europa.eu/esco/skill/8f32e02a-9290-47ab-ad28-6567bfc2f17a,design process for blockchain-based systems,skill/competence,sector-specific
8f370faa-4123-4bdd-8dd3-304edd188076,http://data.europa.eu/esco/skill/8f370faa-4123-4bdd-8dd3-304edd188076,make price recommendations,skill/competence,sector-specific
8f585def-6ade-41b3-b897-3d71fba4151d,http://data.europa.eu/esco/skill/8f585def-6ade-41b3-b897-3d71fba4151d,alternative energy,knowledge,cross-sector
8f6ed69b-29d0-4c01-81ba-f05920a185f3,http://data.europa.eu/esco/skill/8f6ed69b-29d0-4c01-81ba-f05920a185f3,digital curation,knowledge,occupation-specific
8f9e8842-94f3-48d5-8d09-c43829bcabc5,http://data.europa.eu/esco/skill/8f9e8842-94f3-48d5-8d09-c43829bcabc5,liaise with shareholders,skill/competence,cross-sector
8fa510d0-a8a6-4932-a361-00f8442cfe23,http://data.europa.eu/esco/skill/8fa510d0-a8a6-4932-a361-00f8442cfe23,Wireshark,knowledge,sector-specific
8fa840f7-e66a-4370-8e6d-7d554260c31c,http://data.europa.eu/esco/skill/8fa840f7-e66a-4370-8e6d-7d554260c31c,forecast future ICT network needs,skill/competence,sector-specific
8faefbc1-4745-4b3f-9889-81cd1d40b67c,http://data.europa.eu/esco/skill/8faefbc1-4745-4b3f-9889-81cd1d40b67c,evaluate tender,skill/competence,sector-specific
8fcf2beb-b6f1-4517-8649-84096e011042,http://data.europa.eu/esco/skill/8fcf2beb-b6f1-4517-8649-84096e011042,improve customer interaction,skill/competence,sector-specific
8ff015a0-98ea-4d80-a23e-1f68110a919e,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,software design methodologies,knowledge,sector-specific
901105f8-3a08-453e-b1dc-23619e317fd3,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,create flowchart diagram,skill/competence,cross-sector
9013b46e-5a9b-4929-8918-fcadfdfd37ce,http://data.europa.eu/esco/skill/9013b46e-5a9b-4929-8918-fcadfdfd37ce,supervise daily information operations,skill/competence,cross-sector
90267570-aad1-4c54-9c9c-5a1a5847a819,http://data.europa.eu/esco/skill/90267570-aad1-4c54-9c9c-5a1a5847a819,advise on training courses,skill/competence,cross-sector
902fb91c-3113-4004-9b4f-79aa86b638b7,http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7,web application security threats,knowledge,sector-specific
9035afc4-5317-455d-ab60-f32e2ecc6bfc,http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc,blockchain platforms,knowledge,sector-specific
90398aca-82b7-4f56-8e0f-814d949162b4,http://data.europa.eu/esco/skill/90398aca-82b7-4f56-8e0f-814d949162b4,coordinate marketing plan actions,skill/competence,cross-sector
905b6acd-377b-46b9-9d80-e47e9ca789ca,http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca,financial markets,knowledge,cross-sector
906323f4-00c4-4c3b-ab5a-8af77be3456e,http://data.europa.eu/esco/skill/906323f4-00c4-4c3b-ab5a-8af77be3456e,create data sets,skill/competence,cross-sector
906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,fix meetings,skill/competence,cross-sector
9091c8e5-9357-4c29-bceb-ddb1792c22e8,http://data.europa.eu/esco/skill/9091c8e5-9357-4c29-bceb-ddb1792c22e8,advise on conflict management,skill/competence,cross-sector
909a28ce-d4b6-4567-9b74-d111f1ed9633,http://data.europa.eu/esco/skill/909a28ce-d4b6-4567-9b74-d111f1ed9633,maintain plan for continuity of operations,skill/competence,sector-specific
90a4035a-f72e-48d3-9d4e-1c6be84c9ae5,http://data.europa.eu/esco/skill/90a4035a-f72e-48d3-9d4e-1c6be84c9ae5,communicate with shipment forwarders,skill/competence,sector-specific
90be83d9-56f1-46a4-a6bc-96c51f6c9025,http://data.europa.eu/esco/skill/90be83d9-56f1-46a4-a6bc-96c51f6c9025,acquire system component,skill/competence,sector-specific
91003b4a-f2aa-4472-a9c1-4597abb518f2,http://data.europa.eu/esco/skill/91003b4a-f2aa-4472-a9c1-4597abb518f2,insolvency law,knowledge,cross-sector
91306a20-9b81-4f3d-97eb-f5368b607da7,http://data.europa.eu/esco/skill/91306a20-9b81-4f3d-97eb-f5368b607da7,perform customer management,skill/competence,cross-sector
9136cbf1-7916-4f1c-bc9a-0318ee1d6016,http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016,human-computer interaction,knowledge,sector-specific
913e7e83-b8f8-4574-b1ca-1b38f3fd974a,http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a,execute software tests,skill/competence,sector-specific
91816e1a-d026-4d21-9b1c-59ca5cf488de,http://data.europa.eu/esco/skill/91816e1a-d026-4d21-9b1c-59ca5cf488de,analyse internal factors of companies,skill/competence,cross-sector
918f5211-b99f-4b29-9a34-6e475583ef55,http://data.europa.eu/esco/skill/918f5211-b99f-4b29-9a34-6e475583ef55,write work-related reports,skill/competence,cross-sector
9190d87f-9792-42e0-bb7f-64294a656bcd,http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,monitor system performance,skill/competence,sector-specific
9194696f-8a5a-4f7b-bf8a-a680da41c320,http://data.europa.eu/esco/skill/9194696f-8a5a-4f7b-bf8a-a680da41c320,forming of public opinion,knowledge,cross-sector
91abe492-18be-4cce-93c7-0dca07072363,http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363,meet deadlines,skill/competence,cross-sector
91ba97f5-7518-4638-b2d2-308996db3cf8,http://data.europa.eu/esco/skill/91ba97f5-7518-4638-b2d2-308996db3cf8,perform image editing,skill/competence,cross-sector
91be6910-bd67-4e1f-95b0-32513b399b24,http://data.europa.eu/esco/skill/91be6910-bd67-4e1f-95b0-32513b399b24,communicate problems to senior colleagues,skill/competence,cross-sector
922032c3-9dfa-45dd-9bcd-f14dedf4709e,http://data.europa.eu/esco/skill/922032c3-9dfa-45dd-9bcd-f14dedf4709e,beverage products,knowledge,sector-specific
923dc3f7-5e76-4159-a736-402be592fbfe,http://data.europa.eu/esco/skill/923dc3f7-5e76-4159-a736-402be592fbfe,perform road testing of vehicles,skill/competence,cross-sector
9242ad54-dc3d-41b3-9cfe-142fa8582511,http://data.europa.eu/esco/skill/9242ad54-dc3d-41b3-9cfe-142fa8582511,brand marketing techniques,knowledge,cross-sector
925463a7-d51f-4d5b-9f79-4d28cf30acde,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,integrated development environment software,knowledge,sector-specific
925ac396-118c-4a07-b4c2-31eb519e2268,http://data.europa.eu/esco/skill/925ac396-118c-4a07-b4c2-31eb519e2268,develop cultural activities,skill/competence,cross-sector
925cb6fb-9506-48a5-9106-400088a4a436,http://data.europa.eu/esco/skill/925cb6fb-9506-48a5-9106-400088a4a436,arrange audit,skill/competence,cross-sector
92721092-fe7c-4689-96bd-4f02385bc0e7,http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,manage contracts,skill/competence,cross-sector
9295d1c5-8d7d-423e-a6ce-dfbc1d991f88,http://data.europa.eu/esco/skill/9295d1c5-8d7d-423e-a6ce-dfbc1d991f88,apply digital mapping,skill/competence,cross-sector
929e89f9-ac69-4bcb-9eea-37257aa5aff9,http://data.europa.eu/esco/skill/929e89f9-ac69-4bcb-9eea-37257aa5aff9,prepare for job interview,skill/competence,sector-specific
92c1f0ea-f4e0-4dc5-9557-27ac896f2425,http://data.europa.eu/esco/skill/92c1f0ea-f4e0-4dc5-9557-27ac896f2425,investigate competition restrictions,skill/competence,sector-specific
92e4064a-a93c-4e22-a63b-8da91757b90c,http://data.europa.eu/esco/skill/92e4064a-a93c-4e22-a63b-8da91757b90c,detect bottlenecks,skill/competence,cross-sector
933e7ccf-5d56-46ba-aca4-857f826a6b3a,http://data.europa.eu/esco/skill/933e7ccf-5d56-46ba-aca4-857f826a6b3a,administer appointments,skill/competence,cross-sector
933efc5f-a797-4581-8a8b-c08956ff7d58,http://data.europa.eu/esco/skill/933efc5f-a797-4581-8a8b-c08956ff7d58,Grovo,knowledge,sector-specific
93aaf65c-5aad-4e6f-a7ba-ce9bf7c0e6e6,http://data.europa.eu/esco/skill/93aaf65c-5aad-4e6f-a7ba-ce9bf7c0e6e6,information categorisation,knowledge,sector-specific
93b22bbf-ece1-4e2d-8d47-0c9392c5a4fd,http://data.europa.eu/esco/skill/93b22bbf-ece1-4e2d-8d47-0c9392c5a4fd,develop blockchain technology,skill/competence,cross-sector
93e65de1-923c-437e-aa5b-e6002967ce71,http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71,web based collaborative platforms,knowledge,sector-specific
93f1caa3-df33-4de7-98da-40f5fc30fd52,http://data.europa.eu/esco/skill/93f1caa3-df33-4de7-98da-40f5fc30fd52,forensic intelligence,knowledge,cross-sector
940a70fa-7c58-423b-8d03-34920b59f0f7,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,manage processes,skill/competence,cross-sector
941364b9-1375-4add-9889-d67bae99bc8c,http://data.europa.eu/esco/skill/941364b9-1375-4add-9889-d67bae99bc8c,write technical reports,skill/competence,cross-sector
945b8655-5577-4c3a-946a-842d4527afa8,http://data.europa.eu/esco/skill/945b8655-5577-4c3a-946a-842d4527afa8,digital image processing,knowledge,cross-sector
946c1229-1171-40d4-82cc-fe3f483ca100,http://data.europa.eu/esco/skill/946c1229-1171-40d4-82cc-fe3f483ca100,perform escalation procedure,skill/competence,cross-sector
94747ff4-603d-47d4-9780-bf53be41e190,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,inspect industrial equipment,skill/competence,cross-sector
94758266-bb0f-4e41-bedb-349ecacfaf5c,http://data.europa.eu/esco/skill/94758266-bb0f-4e41-bedb-349ecacfaf5c,create freight rate databases,skill/competence,occupation-specific
947e6a15-5539-43e2-b62f-6a52fd57e0a0,http://data.europa.eu/esco/skill/947e6a15-5539-43e2-b62f-6a52fd57e0a0,consumer law,knowledge,cross-sector
949ced5f-7536-4614-ac60-563ffc91a2f2,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2,strategic planning,knowledge,cross-sector
94b2c46e-6338-4a1d-950a-d44eef018c53,http://data.europa.eu/esco/skill/94b2c46e-6338-4a1d-950a-d44eef018c53,collaborate with engineers,skill/competence,cross-sector
94dd823c-148e-4614-a6e8-99249b16357d,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d,ICT project management,knowledge,sector-specific
94e3fa6e-54d7-42a8-a3fe-7f1b5f6d14e4,http://data.europa.eu/esco/skill/94e3fa6e-54d7-42a8-a3fe-7f1b5f6d14e4,consult with editor,skill/competence,cross-sector
94e7a22f-16b8-4eee-98ba-a5b09e9cdf96,http://data.europa.eu/esco/skill/94e7a22f-16b8-4eee-98ba-a5b09e9cdf96,develop strategies for electricity contingencies,skill/competence,sector-specific
9525dcdf-5085-4143-bbae-544263acd63a,http://data.europa.eu/esco/skill/9525dcdf-5085-4143-bbae-544263acd63a,coordinate educational programmes,skill/competence,cross-sector
9531fe02-1e1f-4a36-95f7-a76a77cd4b8d,http://data.europa.eu/esco/skill/9531fe02-1e1f-4a36-95f7-a76a77cd4b8d,consult with business clients,skill/competence,sector-specific
953445c0-4770-4be0-91cf-270a64c0e297,http://data.europa.eu/esco/skill/953445c0-4770-4be0-91cf-270a64c0e297,implement strategic management,skill/competence,cross-sector
953c0b65-537a-42fe-a90b-26cd36c64361,http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,manage logistics,skill/competence,cross-sector
956487a3-5b0b-4d03-8d0e-01e71fb65482,http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,social bonds,knowledge,sector-specific
958b8802-ec3e-4813-97f7-6c8f48610dbd,http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd,identify process improvements,skill/competence,sector-specific
95c35c3a-035f-47c2-90cf-7e934d20fc08,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,electronics,knowledge,cross-sector
95ee5e38-5c1e-4cd2-a21d-6921390025a9,http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9,usability engineering,knowledge,sector-specific
95fc86de-8e74-4753-9344-281179aa74b0,http://data.europa.eu/esco/skill/95fc86de-8e74-4753-9344-281179aa74b0,maintain credit history of clients,skill/competence,cross-sector
9601b2a8-68e4-4906-9306-a23679b8f0b0,http://data.europa.eu/esco/skill/9601b2a8-68e4-4906-9306-a23679b8f0b0,supervise staff,skill/competence,cross-sector
96550830-539b-4746-96aa-92aa4959945d,http://data.europa.eu/esco/skill/96550830-539b-4746-96aa-92aa4959945d,apply risk management processes,skill/competence,cross-sector
96a67da1-881f-4d09-927e-ac75fcff4d93,http://data.europa.eu/esco/skill/96a67da1-881f-4d09-927e-ac75fcff4d93,compile content,skill/competence,cross-sector
96a893b6-4520-4daa-89c1-b79487505da2,http://data.europa.eu/esco/skill/96a893b6-4520-4daa-89c1-b79487505da2,key risk indicators,knowledge,sector-specific
96ae5ab6-d696-4d4f-be1c-d02e722c6f55,http://data.europa.eu/esco/skill/96ae5ab6-d696-4d4f-be1c-d02e722c6f55,apply grammar and spelling rules,skill/competence,cross-sector
96d549bb-3e62-4c45-92a7-f114df089581,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,analyse supply chain strategies,skill/competence,cross-sector
96d901a6-c931-4e8d-b685-a47e1deaaa1b,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,identify energy needs,skill/competence,sector-specific
96eb286a-58b7-45ff-a916-5578d0b79b8c,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c,Rapid application development,knowledge,sector-specific
96ec2d53-4f41-4172-8ef2-70742c4bb540,http://data.europa.eu/esco/skill/96ec2d53-4f41-4172-8ef2-70742c4bb540,assess supplier risks,skill/competence,sector-specific
9707091a-323b-4240-877a-5999a19286f0,http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0,apply ICT system usage policies,skill/competence,sector-specific
9710092c-f174-4e84-95bf-2064d39ad7a0,http://data.europa.eu/esco/skill/9710092c-f174-4e84-95bf-2064d39ad7a0,manage content metadata,skill/competence,cross-sector
9714735d-6f60-440b-bdbc-aaf45ebcbe78,http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78,analyse the context of an organisation,skill/competence,cross-sector
9763c3d0-f464-455c-9a22-8bd0798012f3,http://data.europa.eu/esco/skill/9763c3d0-f464-455c-9a22-8bd0798012f3,negotiate tourism experience purchases,skill/competence,sector-specific
976455eb-5bbe-4493-ae64-ed16c3b009ea,http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,mobile operating systems,knowledge,sector-specific
978657cb-f84f-4ddd-a1c0-36bf7b3b8682,http://data.europa.eu/esco/skill/978657cb-f84f-4ddd-a1c0-36bf7b3b8682,select optimal distribution channel,skill/competence,cross-sector
978db6a1-7297-4c89-819a-47605f2c3ba8,http://data.europa.eu/esco/skill/978db6a1-7297-4c89-819a-47605f2c3ba8,manage software releases,skill/competence,occupation-specific
97902800-f9e0-4a73-8826-6cc42f874a18,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,green logistics,knowledge,cross-sector
97965983-0da4-4902-9daf-d5cd2693ef73,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,3D modelling,knowledge,cross-sector
979cf728-896f-4f2c-8fa8-2698ca0d4930,http://data.europa.eu/esco/skill/979cf728-896f-4f2c-8fa8-2698ca0d4930,publish academic research,skill/competence,cross-sector
97b23993-8836-4e66-9092-19c7b3324e5f,http://data.europa.eu/esco/skill/97b23993-8836-4e66-9092-19c7b3324e5f,perform brand analysis,skill/competence,occupation-specific
97b246e3-4f45-4708-9734-cd3158d868cf,http://data.europa.eu/esco/skill/97b246e3-4f45-4708-9734-cd3158d868cf,demonstrate motivation for sales,skill/competence,sector-specific
97b473ae-8535-498d-9999-cc77549c5e50,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,identify fitted source for heat pumps,skill/competence,sector-specific
97b713f0-b9e8-4903-8dee-7e0b4019a1c0,http://data.europa.eu/esco/skill/97b713f0-b9e8-4903-8dee-7e0b4019a1c0,employment law,knowledge,cross-sector
97bcbb41-c42b-4777-ab26-1f8f7dcfafd8,http://data.europa.eu/esco/skill/97bcbb41-c42b-4777-ab26-1f8f7dcfafd8,negotiate improvement with suppliers,skill/competence,sector-specific
97bd1c21-66b2-4b7e-ad0f-e3cda590e378,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,data analytics,knowledge,cross-sector
97bdd757-29d4-4126-92a6-07608825aa3b,http://data.europa.eu/esco/skill/97bdd757-29d4-4126-92a6-07608825aa3b,QlikView Expressor,knowledge,sector-specific
97c2e91e-3480-4651-a9e3-1c29ddeaa0cb,http://data.europa.eu/esco/skill/97c2e91e-3480-4651-a9e3-1c29ddeaa0cb,develop immigration policies,skill/competence,sector-specific
981616a1-2718-419c-b99f-53460cd873a8,http://data.europa.eu/esco/skill/981616a1-2718-419c-b99f-53460cd873a8,European Structural and Investment Funds regulations,knowledge,sector-specific
98301d4a-2cc3-439d-8d7f-0b6ac76302bb,http://data.europa.eu/esco/skill/98301d4a-2cc3-439d-8d7f-0b6ac76302bb,business process modelling,knowledge,sector-specific
9836f5d5-1471-4403-8c09-82d1187e4912,http://data.europa.eu/esco/skill/9836f5d5-1471-4403-8c09-82d1187e4912,develop medical device test procedures,skill/competence,sector-specific
987a848a-01ec-4938-9f31-1af1c7bef651,http://data.europa.eu/esco/skill/987a848a-01ec-4938-9f31-1af1c7bef651,maintain test equipment,skill/competence,cross-sector
9889b795-d755-41b2-8afd-2e3c87a65a38,http://data.europa.eu/esco/skill/9889b795-d755-41b2-8afd-2e3c87a65a38,use customer relationship management software,skill/competence,cross-sector
988f4ac3-a37c-4b0a-a40f-4e0e56b5919e,http://data.europa.eu/esco/skill/988f4ac3-a37c-4b0a-a40f-4e0e56b5919e,promote the transfer of knowledge,skill/competence,cross-sector
989dc903-5838-4d84-8e04-e5b7a2ba97c5,http://data.europa.eu/esco/skill/989dc903-5838-4d84-8e04-e5b7a2ba97c5,apply safety management,skill/competence,cross-sector
98a1dec3-8138-4f46-a596-5e2a83b884b9,http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9,business analytics,knowledge,sector-specific
98a57799-0146-4849-a1d2-41021c4b7b8f,http://data.europa.eu/esco/skill/98a57799-0146-4849-a1d2-41021c4b7b8f,blockchain applications security principles,knowledge,sector-specific
98b32477-cccd-47ea-8c85-d4a16b18af08,http://data.europa.eu/esco/skill/98b32477-cccd-47ea-8c85-d4a16b18af08,assist clients with personal development,skill/competence,sector-specific
99207709-d076-4cce-ba38-e90d3bb28806,http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806,resource description framework query language,knowledge,sector-specific
993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,CoffeeScript,knowledge,sector-specific
99571e68-801f-49af-a897-5f75996642e1,http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1,financial analysis,knowledge,cross-sector
