project_domain,project_type,project_complexity,project_criticality,role_required,team_size_required,estimated_hours,deadline_days,priority,skill_match_pct,critical_skill_match_pct,skill_level_match_pct,experience_match_pct,domain_match,role_match,critical_project_experience,performance_score,current_workload_pct,availability_pct,reliability_score,collaboration_score,project_success,task_start_date
SaaS,DevOps,Critical,Critical,Systems Administrator,6,153.4,40,Urgent,66.67,50.0,33.33,98.35,0,0,2,5,28.83,74.95,73.0,72.0,1,2023-03-04
SaaS,DevOps,Critical,Critical,Systems Administrator,6,153.4,40,Urgent,33.33,50.0,0.0,38.6,0,0,1,4,25.47,77.12,66.5,54.3,1,2023-03-04
SaaS,DevOps,Critical,Critical,Systems Administrator,6,153.4,40,Urgent,33.33,0.0,0.0,34.01,1,0,2,1,22.11,80.85,20.0,30.6,0,2023-03-04
SaaS,DevOps,Critical,Critical,Systems Administrator,6,153.4,40,Urgent,33.33,0.0,33.33,35.85,1,0,3,5,15.35,79.95,77.5,83.8,1,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,66.67,50.0,66.67,100.0,1,0,2,4,23.99,75.76,51.8,69.2,1,2023-03-04
Energy,Testing/QA,Moderate,Medium,Delivery Manager,3,173.6,47,Medium,20.0,0.0,20.0,100.0,0,0,0,1,47.95,60.3,32.8,32.0,0,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,33.33,50.0,33.33,100.0,0,1,1,4,18.37,84.65,66.4,82.6,1,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,33.33,50.0,33.33,100.0,0,0,0,4,19.27,83.16,66.9,59.7,1,2023-03-04
Energy,Testing/QA,Moderate,Medium,Delivery Manager,3,173.6,47,Medium,60.0,50.0,40.0,100.0,0,0,2,1,34.45,69.28,29.6,44.8,0,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,100.0,100.0,100.0,100.0,0,1,1,5,58.86,46.94,68.6,73.1,1,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,33.33,50.0,33.33,100.0,0,0,5,5,17.79,82.17,81.2,72.7,1,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,66.67,100.0,33.33,100.0,0,1,0,1,40.45,62.76,25.3,46.6,1,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,0.0,0.0,0.0,97.9,0,1,1,3,89.92,27.75,56.9,61.9,0,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,100.0,100.0,100.0,100.0,0,1,2,3,32.79,76.37,48.1,50.4,1,2023-03-04
Retail,UI/UX,Basic,Low,UX Designer,6,58.7,11,Medium,0.0,0.0,0.0,100.0,0,0,1,5,37.27,65.09,59.2,92.9,0,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,33.33,50.0,33.33,100.0,0,1,1,2,97.14,17.76,44.0,52.8,0,2023-03-04
Retail,UI/UX,Basic,Low,UX Designer,6,58.7,11,Medium,0.0,0.0,0.0,100.0,1,0,3,1,50.31,50.88,20.0,46.7,0,2023-03-04
Retail,UI/UX,Basic,Low,UX Designer,6,58.7,11,Medium,0.0,0.0,0.0,100.0,0,0,0,1,4.0,91.79,29.6,32.4,0,2023-03-04
Retail,UI/UX,Basic,Low,UX Designer,6,58.7,11,Medium,60.0,100.0,60.0,100.0,0,1,2,2,27.53,70.45,27.1,65.3,0,2023-03-04
Energy,Testing/QA,Moderate,Medium,Delivery Manager,3,173.6,47,Medium,20.0,0.0,20.0,100.0,0,0,5,5,23.03,79.36,71.5,68.9,1,2023-03-04
Energy,Testing/QA,Moderate,Medium,Delivery Manager,3,173.6,47,Medium,40.0,0.0,40.0,100.0,0,0,2,5,35.57,65.58,71.7,79.1,0,2023-03-04
SaaS,DevOps,Critical,Critical,Systems Administrator,6,153.4,40,Urgent,66.67,50.0,0.0,12.41,0,0,3,1,58.14,52.68,28.8,64.6,0,2023-03-04
SaaS,DevOps,Critical,Critical,Systems Administrator,6,153.4,40,Urgent,66.67,50.0,33.33,12.41,1,0,3,4,15.15,77.03,50.9,65.4,0,2023-03-04
Retail,UI/UX,Basic,Low,UX Designer,6,58.7,11,Medium,40.0,100.0,40.0,100.0,0,0,4,4,36.13,68.49,48.7,70.9,1,2023-03-04
E-commerce,Database Migration,Basic,Low,Database Administrator,10,38.5,7,High,33.33,50.0,33.33,100.0,0,0,1,5,26.61,83.73,72.3,77.4,1,2023-03-04
SaaS,Web Application,Basic,Low,Full Stack Developer,6,80.1,22,High,40.0,0.0,40.0,100.0,0,1,6,1,32.38,73.23,32.1,30.2,0,2023-03-05
SaaS,Web Application,Basic,Low,Full Stack Developer,6,80.1,22,High,80.0,100.0,80.0,100.0,0,1,7,3,67.78,41.84,50.6,57.1,1,2023-03-05
SaaS,Web Application,Basic,Low,Full Stack Developer,6,80.1,22,High,40.0,0.0,40.0,100.0,0,1,2,3,38.2,69.21,45.9,62.9,0,2023-03-05
SaaS,Web Application,Basic,Low,Full Stack Developer,6,80.1,22,High,100.0,100.0,100.0,100.0,0,1,2,4,19.66,77.63,66.6,77.1,1,2023-03-05
SaaS,Web Application,Basic,Low,Full Stack Developer,6,80.1,22,High,40.0,0.0,40.0,100.0,0,1,1,5,27.16,75.53,63.1,79.0,1,2023-03-05
SaaS,Web Application,Basic,Low,Full Stack Developer,6,80.1,22,High,20.0,0.0,20.0,100.0,0,0,1,5,17.4,81.99,78.2,75.8,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,57.14,100.0,42.86,80.51,1,0,1,3,23.58,71.53,42.1,58.0,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,14.29,0.0,14.29,38.14,0,0,5,4,56.64,51.67,53.0,71.4,1,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,20.0,0.0,20.0,74.47,0,0,0,1,21.56,85.74,37.7,53.5,0,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,40.0,50.0,40.0,100.0,0,0,2,5,57.62,47.78,68.8,73.7,1,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,60.0,50.0,60.0,100.0,0,1,3,2,17.42,86.5,57.7,65.9,1,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,0.0,0.0,0.0,100.0,0,0,3,4,43.27,67.95,68.1,61.6,0,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,40.0,100.0,40.0,100.0,1,1,6,5,69.13,41.06,73.7,69.5,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,0.0,0.0,0.0,57.2,1,0,0,2,17.43,89.34,43.5,53.7,0,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,42.86,100.0,28.57,100.0,0,1,4,2,63.09,48.01,29.5,54.0,1,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,40.0,50.0,40.0,100.0,1,0,3,4,26.21,74.24,65.6,65.5,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,28.57,50.0,28.57,100.0,0,1,0,4,4.0,95.88,64.5,55.6,1,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,20.0,0.0,20.0,100.0,0,1,3,5,26.59,74.24,74.0,81.0,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,71.43,100.0,71.43,100.0,0,0,8,4,37.82,69.27,74.2,74.2,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,28.57,50.0,28.57,100.0,0,1,1,2,80.84,31.5,43.0,60.1,0,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,0.0,0.0,0.0,100.0,0,1,4,1,30.53,71.15,20.0,51.9,0,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,14.29,0.0,14.29,100.0,0,1,4,3,42.7,70.79,62.2,60.1,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,14.29,50.0,14.29,100.0,0,1,2,5,42.52,71.75,84.8,74.5,1,2023-03-05
Energy,Mobile Application,Basic,Medium,Mobile Developer,10,70.3,18,Medium,57.14,100.0,57.14,100.0,0,0,5,2,74.08,27.37,40.5,55.6,0,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,20.0,50.0,20.0,100.0,0,1,2,2,10.49,87.73,36.6,44.1,1,2023-03-05
Media,API Development,Basic,Low,Backend Developer,8,53.6,11,Medium,80.0,100.0,80.0,100.0,0,1,6,3,33.32,72.03,40.6,60.9,1,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,50.0,100.0,50.0,56.51,0,0,0,4,21.91,77.23,61.4,72.8,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,37.5,100.0,37.5,78.55,0,1,2,4,25.27,74.17,64.1,70.6,1,2023-03-05
E-commerce,Fraud Detection,Basic,Low,Data Scientist,6,93.8,23,Low,100.0,100.0,100.0,100.0,1,1,4,4,59.63,46.57,51.8,59.2,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,50.0,100.0,37.5,65.03,0,1,0,3,50.81,52.37,50.7,57.6,1,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,25.0,100.0,25.0,35.05,0,0,0,4,10.3,89.36,57.7,59.0,0,2023-03-05
Logistics,Automation,Moderate,Low,DevOps Engineer,5,322.1,58,Low,62.5,50.0,62.5,100.0,1,1,4,3,75.1,35.23,53.5,67.0,1,2023-03-05
Logistics,Automation,Moderate,Low,DevOps Engineer,5,322.1,58,Low,12.5,0.0,12.5,12.62,0,0,1,5,20.24,81.13,62.4,76.7,0,2023-03-05
Logistics,Automation,Moderate,Low,DevOps Engineer,5,322.1,58,Low,12.5,0.0,12.5,100.0,1,0,2,4,12.73,83.7,72.9,71.3,1,2023-03-05
Logistics,Automation,Moderate,Low,DevOps Engineer,5,322.1,58,Low,25.0,0.0,25.0,52.05,0,0,0,4,83.78,30.27,66.9,59.7,0,2023-03-05
FinTech,Monitoring,Critical,Low,DevOps Engineer,7,378.7,107,High,77.78,100.0,77.78,83.12,0,1,1,4,86.0,27.68,54.4,84.2,1,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,50.0,100.0,25.0,34.33,0,0,1,5,17.99,81.2,75.4,85.1,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,25.0,50.0,12.5,100.0,1,1,2,1,39.32,62.63,20.0,46.4,0,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,25.0,0.0,25.0,4.29,0,1,0,5,19.87,79.95,60.5,79.0,0,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,50.0,100.0,25.0,57.22,0,0,3,2,20.97,81.45,44.5,68.0,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,62.5,50.0,62.5,100.0,0,0,7,5,47.57,63.85,74.6,76.6,1,2023-03-05
Manufacturing,Reporting,Basic,Medium,Data Analyst,5,142.7,28,Urgent,50.0,100.0,50.0,100.0,0,0,0,2,31.47,78.27,40.5,40.0,1,2023-03-05
Manufacturing,Reporting,Basic,Medium,Data Analyst,5,142.7,28,Urgent,50.0,100.0,50.0,100.0,0,0,4,1,43.44,67.74,46.9,53.8,0,2023-03-05
Manufacturing,Reporting,Basic,Medium,Data Analyst,5,142.7,28,Urgent,50.0,100.0,50.0,100.0,0,0,2,3,29.03,73.31,36.8,56.0,1,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,25.0,100.0,25.0,73.68,1,0,1,2,8.43,87.14,37.3,51.8,1,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,100.0,100.0,75.0,100.0,0,0,1,2,100.0,15.41,44.0,52.8,0,2023-03-05
FinTech,Monitoring,Critical,Low,Network Engineer,7,362.5,103,Low,50.0,100.0,25.0,100.0,0,0,7,4,35.19,70.59,78.2,56.4,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,25.0,0.0,25.0,43.07,0,0,0,1,21.15,73.36,26.6,39.9,0,2023-03-05
FinTech,Monitoring,Critical,Low,DevOps Engineer,7,378.7,107,High,33.33,50.0,33.33,100.0,0,0,4,2,34.64,65.98,27.7,58.8,0,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,0.0,0.0,0.0,68.41,1,0,1,3,22.31,85.83,65.7,71.4,0,2023-03-05
FinTech,Monitoring,Critical,Low,DevOps Engineer,7,378.7,107,High,11.11,50.0,0.0,100.0,1,0,3,2,27.51,74.19,45.8,54.4,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,25.0,0.0,25.0,100.0,1,1,4,4,41.58,71.43,76.6,75.3,1,2023-03-05
Manufacturing,Reporting,Basic,Medium,Data Analyst,5,142.7,28,Urgent,50.0,100.0,50.0,64.33,0,0,0,3,21.74,80.91,58.1,67.9,1,2023-03-05
FinTech,Monitoring,Critical,Low,DevOps Engineer,7,378.7,107,High,55.56,100.0,55.56,100.0,0,0,5,4,32.59,76.74,72.1,83.5,1,2023-03-05
FinTech,Monitoring,Critical,Low,DevOps Engineer,7,378.7,107,High,66.67,50.0,44.44,44.81,0,1,1,2,8.8,85.86,39.8,57.2,0,2023-03-05
E-commerce,Fraud Detection,Basic,Low,Data Scientist,6,93.8,23,Low,50.0,100.0,50.0,100.0,0,1,1,2,26.4,72.25,25.7,64.1,1,2023-03-05
FinTech,Monitoring,Critical,Low,DevOps Engineer,7,378.7,107,High,33.33,100.0,11.11,40.91,0,0,2,1,22.66,76.01,20.0,45.9,0,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,12.5,0.0,12.5,64.19,0,0,0,2,26.98,80.04,42.9,58.1,0,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,37.5,50.0,37.5,100.0,1,0,1,5,30.35,76.35,86.3,69.6,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,0.0,0.0,0.0,100.0,0,0,4,3,12.35,79.15,43.5,78.6,0,2023-03-05
E-commerce,Fraud Detection,Basic,Low,Data Scientist,6,93.8,23,Low,50.0,100.0,50.0,100.0,0,1,5,3,47.38,61.29,55.7,50.6,1,2023-03-05
E-commerce,Fraud Detection,Basic,Low,Data Scientist,6,93.8,23,Low,100.0,100.0,100.0,100.0,0,1,2,1,33.32,70.28,37.9,45.7,1,2023-03-05
E-commerce,Fraud Detection,Basic,Low,Data Scientist,6,93.8,23,Low,100.0,100.0,100.0,100.0,0,1,1,2,21.91,76.92,36.7,50.0,1,2023-03-05
E-commerce,API Development,Advanced,Low,Software Engineer,10,134.2,27,Low,12.5,0.0,12.5,100.0,0,0,7,2,25.46,77.44,40.8,55.3,0,2023-03-05
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,25.0,33.33,12.5,100.0,0,0,3,2,73.09,36.81,45.8,54.4,0,2023-03-06
FinTech,AI/NLP,Basic,Low,Data Scientist,3,46.3,9,Low,66.67,0.0,66.67,100.0,0,1,1,1,21.73,87.13,35.8,36.9,0,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,25.0,33.33,12.5,29.2,0,0,0,2,29.02,78.9,45.9,50.9,0,2023-03-06
FinTech,AI/NLP,Basic,Low,Data Scientist,3,46.3,9,Low,66.67,0.0,66.67,100.0,0,0,4,4,66.46,39.75,59.8,64.6,0,2023-03-06
Education,Business Intelligence,Advanced,Critical,Business Analyst,7,260.4,83,Urgent,0.0,0.0,0.0,73.01,1,0,3,3,35.76,69.1,59.0,64.7,0,2023-03-06
Travel,Monitoring,Basic,Low,Support Engineer,6,59.1,14,Medium,25.0,50.0,25.0,100.0,0,0,1,4,27.72,74.32,60.2,60.7,0,2023-03-06
Education,Business Intelligence,Advanced,Critical,Business Analyst,7,260.4,83,Urgent,33.33,0.0,33.33,100.0,0,0,2,3,40.46,69.86,61.1,65.3,0,2023-03-06
Education,Business Intelligence,Advanced,Critical,Business Analyst,7,260.4,83,Urgent,33.33,0.0,33.33,100.0,1,1,0,1,20.97,85.47,47.1,43.9,0,2023-03-06
Travel,Monitoring,Basic,Low,Support Engineer,6,59.1,14,Medium,12.5,50.0,12.5,100.0,0,1,3,1,56.01,48.62,26.7,41.0,0,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,87.5,100.0,75.0,1.77,0,0,0,5,22.12,82.05,60.4,84.2,1,2023-03-06
Education,Business Intelligence,Advanced,Critical,Business Analyst,7,260.4,83,Urgent,66.67,50.0,33.33,85.28,0,0,3,4,33.34,69.23,54.8,60.1,0,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,87.5,100.0,87.5,100.0,0,0,3,5,36.9,69.7,72.4,74.5,1,2023-03-06
Travel,Monitoring,Basic,Low,Support Engineer,6,59.1,14,Medium,37.5,100.0,37.5,100.0,1,1,2,2,19.28,78.56,43.6,57.7,1,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,37.5,66.67,12.5,100.0,1,0,8,5,47.01,59.59,75.3,74.4,1,2023-03-06
Travel,Monitoring,Basic,Low,Support Engineer,6,59.1,14,Medium,62.5,100.0,37.5,100.0,0,1,2,1,38.58,69.25,33.1,51.5,0,2023-03-06
Travel,Monitoring,Basic,Low,Support Engineer,6,59.1,14,Medium,12.5,0.0,12.5,100.0,0,0,1,2,31.66,74.41,41.2,51.1,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,20.0,25.0,20.0,100.0,0,1,1,5,12.91,87.26,74.8,59.7,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,60.0,75.0,20.0,51.46,1,1,1,3,11.97,78.49,35.4,53.3,1,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,25.0,66.67,0.0,100.0,0,0,6,5,34.44,68.48,71.6,70.3,1,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,20.0,60.03,0,1,2,3,81.21,29.17,69.7,86.7,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,0.0,91.77,0,1,3,2,42.13,69.02,37.6,57.7,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,20.0,48.03,0,1,0,3,50.82,53.8,39.1,66.8,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,40.0,100.0,1,1,0,3,100.0,14.9,52.8,54.7,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,40.0,100.0,0,1,5,5,23.02,75.91,66.9,66.7,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,20.0,100.0,0,1,1,1,31.64,69.68,39.5,50.7,0,2023-03-06
Technology,Machine Learning,Moderate,High,Technical Lead,8,134.2,34,Medium,40.0,50.0,0.0,37.74,0,1,0,1,64.59,52.3,33.3,37.0,0,2023-03-06
Education,Business Intelligence,Advanced,Critical,Business Analyst,7,260.4,83,Urgent,0.0,0.0,0.0,25.7,0,0,1,4,32.97,76.78,67.1,73.1,0,2023-03-06
Education,Business Intelligence,Advanced,Critical,Business Analyst,7,260.4,83,Urgent,0.0,0.0,0.0,100.0,0,1,2,3,54.9,51.28,53.1,66.1,0,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,87.5,100.0,62.5,100.0,0,0,2,3,19.86,77.69,48.3,57.9,1,2023-03-06
Manufacturing,Digital Transformation,Moderate,Medium,Project Manager,9,197.2,48,Medium,25.0,66.67,12.5,100.0,0,0,3,5,31.66,79.64,80.3,63.6,1,2023-03-06
Energy,Automation,Critical,Medium,DevOps Engineer,8,156.4,43,Medium,0.0,0.0,0.0,76.52,1,0,1,5,9.73,82.47,63.7,81.3,0,2023-03-07
SaaS,Data Analytics,Moderate,High,Data Analyst,10,227.7,59,High,60.0,80.0,20.0,81.43,1,1,4,3,61.95,43.2,41.6,70.2,0,2023-03-07
SaaS,Data Analytics,Moderate,High,Data Analyst,10,227.7,59,High,40.0,60.0,20.0,34.29,0,1,1,5,61.97,47.37,60.8,73.8,0,2023-03-07
SaaS,Data Analytics,Moderate,High,Data Analyst,10,227.7,59,High,50.0,80.0,10.0,100.0,0,1,3,4,35.01,65.69,69.2,72.8,1,2023-03-07
SaaS,Data Analytics,Moderate,High,Data Analyst,10,227.7,59,High,40.0,60.0,10.0,47.14,0,1,2,2,46.07,62.03,38.0,54.0,0,2023-03-07
SaaS,Data Analytics,Moderate,Low,Data Analyst,6,91.2,17,High,50.0,50.0,40.0,53.66,0,1,0,4,11.06,83.76,45.5,74.0,1,2023-03-07
Telecom,Monitoring,Moderate,Medium,Support Engineer,4,126.6,34,Urgent,14.29,33.33,0.0,100.0,1,0,1,1,15.17,83.1,28.2,65.7,0,2023-03-07
Manufacturing,Infrastructure,Basic,Medium,Cloud Engineer,7,120.0,24,High,22.22,33.33,22.22,100.0,0,0,3,5,28.08,69.49,61.7,71.3,0,2023-03-07
Telecom,Monitoring,Moderate,Medium,Support Engineer,4,126.6,34,Urgent,28.57,33.33,28.57,100.0,1,0,6,3,41.38,67.85,55.7,68.7,1,2023-03-07
Telecom,Monitoring,Moderate,Medium,Support Engineer,4,126.6,34,Urgent,42.86,66.67,42.86,100.0,0,1,5,5,66.93,48.49,78.3,71.6,1,2023-03-07
Banking,DevOps,Basic,Medium,Software Engineer,7,197.7,44,Medium,20.0,0.0,20.0,94.34,0,1,2,4,67.39,43.34,65.0,72.5,0,2023-03-07
Banking,DevOps,Basic,Medium,Software Engineer,7,197.7,44,Medium,80.0,100.0,40.0,77.36,0,0,3,2,28.26,73.71,47.6,57.0,1,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,0.0,0.0,0.0,39.17,0,1,3,1,26.38,71.98,20.0,32.7,0,2023-03-07
SaaS,Data Analytics,Moderate,High,Data Analyst,10,227.7,59,High,30.0,40.0,10.0,100.0,1,0,5,1,19.08,81.64,40.9,42.1,0,2023-03-07
Banking,DevOps,Basic,Medium,Software Engineer,7,197.7,44,Medium,40.0,100.0,40.0,100.0,0,0,1,1,26.03,78.25,45.6,41.8,0,2023-03-07
Energy,Automation,Critical,Medium,DevOps Engineer,8,156.4,43,Medium,50.0,100.0,25.0,55.41,0,1,5,5,32.97,76.93,79.8,77.6,1,2023-03-07
Banking,DevOps,Basic,Medium,Software Engineer,7,197.7,44,Medium,40.0,100.0,0.0,100.0,0,1,2,1,33.7,72.17,34.6,39.1,0,2023-03-07
Manufacturing,Infrastructure,Basic,Medium,Cloud Engineer,7,120.0,24,High,11.11,33.33,11.11,100.0,1,0,4,4,18.72,79.84,57.1,72.8,1,2023-03-07
Manufacturing,Infrastructure,Basic,Medium,Cloud Engineer,7,120.0,24,High,22.22,33.33,11.11,74.22,1,1,4,4,23.58,69.31,55.3,72.2,1,2023-03-07
Manufacturing,Infrastructure,Basic,Medium,Cloud Engineer,7,120.0,24,High,22.22,0.0,22.22,100.0,0,0,0,1,94.8,21.35,20.0,48.4,0,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,100.0,100.0,100.0,100.0,0,0,6,2,42.51,68.59,45.1,48.9,1,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,60.0,100.0,60.0,100.0,1,0,4,5,26.39,77.82,86.0,78.7,1,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,33.33,100.0,33.33,90.0,0,1,0,4,42.48,58.13,52.9,70.8,1,2023-03-07
SaaS,Data Analytics,Moderate,Low,Data Analyst,6,91.2,17,High,30.0,50.0,30.0,100.0,0,1,6,4,27.14,77.21,70.0,70.6,1,2023-03-07
SaaS,Data Analytics,Moderate,Low,Data Analyst,6,91.2,17,High,30.0,50.0,30.0,86.39,0,0,0,5,52.52,52.68,62.4,63.0,1,2023-03-07
Manufacturing,Infrastructure,Basic,Medium,Cloud Engineer,7,120.0,24,High,22.22,33.33,11.11,100.0,0,0,0,2,15.35,77.91,29.8,43.7,0,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,33.33,0.0,33.33,36.67,0,1,5,4,26.94,71.69,51.6,70.5,0,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,66.67,100.0,66.67,100.0,0,1,6,5,59.32,47.56,82.5,83.3,1,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,33.33,100.0,33.33,100.0,0,1,5,4,16.47,81.78,67.5,77.8,1,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,33.33,100.0,33.33,88.33,0,1,1,4,68.88,46.64,64.4,76.1,1,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,33.33,100.0,33.33,47.5,0,1,3,4,26.04,76.34,57.9,73.4,1,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,80.0,100.0,80.0,100.0,0,0,0,4,11.62,90.6,68.3,74.4,1,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,40.0,100.0,20.0,100.0,0,0,1,3,38.21,73.21,49.2,56.6,1,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,80.0,100.0,80.0,100.0,0,0,3,2,77.2,25.51,39.7,50.0,0,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,60.0,100.0,60.0,100.0,1,0,11,2,69.65,44.51,55.4,47.1,1,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,66.67,100.0,0.0,100.0,0,1,3,1,39.51,69.22,29.2,41.5,1,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,20.0,0.0,20.0,100.0,1,0,10,5,64.07,49.54,84.2,77.7,1,2023-03-07
Energy,Automation,Critical,Medium,DevOps Engineer,8,156.4,43,Medium,50.0,100.0,25.0,0.66,0,0,1,5,4.0,96.72,72.6,78.1,1,2023-03-07
Manufacturing,Payment Systems,Basic,Low,Business Analyst,9,61.8,15,High,20.0,100.0,20.0,100.0,1,1,3,5,10.1,84.54,71.1,80.0,0,2023-03-07
Education,API Development,Advanced,Low,Technical Lead,10,124.3,31,Low,33.33,100.0,33.33,69.17,0,1,0,5,15.93,88.07,81.8,71.8,0,2023-03-07
SaaS,Data Analytics,Moderate,Low,Data Analyst,6,91.2,17,High,40.0,50.0,40.0,5.24,0,1,0,4,9.74,84.83,52.3,77.5,1,2023-03-07
