employee_id,Department,Job_Title,Years_At_Company,Education_Level,Performance_Score,Projects_Handled,esco_occupation,reliability_score,collaboration_score,critical_project_experience,capacity_week,baseline_load,esco_occupation_uri,isco_group,domain_experience,skill_count,assignments_in_dataset
85431,Sales,Engineer,6,Bachelor,4,26,ICT presales engineer,63.2,72.3,1,30.69284064665127,0.29183673469387755,http://data.europa.eu/esco/occupation/16605833-c196-48d7-a6f5-bbdebdc353df,2434,Media|Retail|Travel,21,2
32611,Finance,Manager,6,PhD,2,39,financial manager,54.0,41.7,3,43.92378752886836,0.6327551020408164,http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,1211,Insurance|Logistics,64,9
17805,IT,Consultant,2,Bachelor,3,23,ICT consultant,47.5,60.2,1,46.69515011547344,0.45316326530612244,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511,E-commerce|Education,26,2
6704,Operations,Developer,4,Master,3,19,ICT application configurator,46.7,57.3,0,39.311778290993075,0.27326530612244904,http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,2514,E-commerce|Healthcare|Media,43,6
69409,IT,Developer,9,Bachelor,1,12,ICT application developer,41.4,48.4,2,53.38568129330254,0.46469387755102043,http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514,FinTech|Government|Healthcare|Manufacturing|Media,44,14
45569,IT,Consultant,7,Bachelor,1,46,ICT system integration consultant,28.0,49.7,2,38.07852193995381,0.6063265306122448,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511,Retail|Telecom,29,3
64519,Finance,Analyst,8,Master,4,9,financial analyst,62.4,80.8,2,40.61662817551963,0.2360204081632653,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,2413,Government,33,1
77860,Finance,Analyst,7,Bachelor,2,44,accounting analyst,47.9,47.3,2,53.84757505773672,0.8238775510204082,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,2411,Energy|Government|Logistics,23,1
38507,Marketing,Developer,9,Bachelor,2,30,web developer,44.6,46.6,3,41.38799076212471,0.441734693877551,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513,FinTech,62,7
69376,IT,Developer,7,Bachelor,5,24,user interface developer,74.0,77.9,2,48.6189376443418,0.4793877551020408,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512,FinTech|Healthcare|Travel,61,14
6359,Finance,Analyst,3,Bachelor,3,9,credit analyst,55.6,58.5,0,48.46189376443418,0.37102040816326526,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,3312,Travel,24,1
63096,Operations,Developer,3,Master,3,6,ICT application configurator,55.4,70.7,0,45.6189376443418,0.23234693877551021,http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,2514,Energy|Logistics|Media,35,7
33318,HR,Technician,7,High School,4,24,payroll clerk,51.0,64.8,4,48.38799076212471,0.4793877551020408,http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be,4313,E-commerce|Education|FinTech|Government|Insurance,12,0
66503,IT,Technician,8,Bachelor,1,38,ICT network technician,37.7,51.9,4,55.38568129330254,0.7865306122448981,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617,3513,Telecom,25,2
69316,Finance,Consultant,4,Bachelor,2,0,actuarial consultant,34.0,68.8,0,48.46189376443418,0.26999999999999996,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,2120,Banking,18,0
19254,Marketing,Engineer,6,Master,3,16,web developer,46.9,67.7,0,58.54272517321016,0.5245918367346939,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513,Education|Logistics,62,7
15271,IT,Specialist,4,Master,5,38,ICT security administrator,72.9,82.7,0,35.84757505773672,0.486530612244898,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529,Government|Healthcare|Manufacturing,41,14
83909,Customer Support,Specialist,6,High School,5,45,customer contact centre information clerk,61.5,79.6,5,56.15704387990762,0.8351020408163266,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,4222,Logistics|Media,21,0
13335,Legal,Technician,9,Bachelor,5,33,legal administrative assistant,73.1,64.8,6,61.697459584295615,0.7454081632653062,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,Banking,24,0
31709,HR,Specialist,0,Master,1,16,human resources officer,33.0,42.9,0,53.15704387990762,0.46459183673469395,http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb,2423,Education|Manufacturing|Retail,30,0
49894,Sales,Manager,8,Master,2,16,online sales channel manager,52.0,61.6,2,50.46420323325635,0.4345918367346939,http://data.europa.eu/esco/occupation/1dd7c3cb-2d58-4dad-ae15-c9081174ab7e,1221,E-commerce|Logistics|Media|SaaS|Technology|Travel,23,0
15363,Engineering,Technician,5,Bachelor,3,1,computer hardware test technician,61.9,36.0,0,61.311778290993075,0.4012244897959184,http://data.europa.eu/esco/occupation/becbe3ca-e000-40c0-9f67-5c4035b930ea,3114,Energy,32,0
24445,Marketing,Technician,4,Bachelor,5,6,marketing assistant,64.8,67.4,0,37.38568129330254,0.1573469387755102,http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344,2431,Retail|SaaS,36,1
37544,Finance,Analyst,6,Bachelor,3,16,credit analyst,52.2,71.7,3,51.92609699769053,0.44959183673469383,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,3312,Government|Healthcare|Media|Technology|Travel,26,1
13917,Customer Support,Analyst,7,Bachelor,4,20,data analyst,70.6,74.4,2,56.00230946882217,0.5694897959183673,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,Government|Manufacturing|Travel,50,9
54859,Marketing,Developer,9,High School,4,16,digital media designer,80.0,74.7,2,36.69515011547344,0.2245918367346939,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,2166,Education,66,6
64437,IT,Technician,4,Bachelor,5,29,ICT security technician,72.7,78.8,4,42.84757505773672,0.4905102040816327,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,3512,Government|Technology,62,14
54499,Engineering,Analyst,9,Bachelor,5,46,ICT system analyst,72.0,71.0,5,46.54041570438799,0.7263265306122448,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,2511,Energy|FinTech|Logistics|Manufacturing|Media|Travel,57,5
60884,Operations,Consultant,1,High School,1,38,ICT consultant,31.0,62.6,2,60.46420323325635,0.831530612244898,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511,Logistics|Manufacturing,24,6
39760,IT,Consultant,5,Bachelor,1,7,green ICT consultant,20.0,51.0,2,48.84988452655889,0.2885714285714286,http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,2511,Banking|Manufacturing|Media|SaaS,12,1
94617,Engineering,Technician,7,Bachelor,3,16,microsystem engineering technician,65.4,47.2,2,39.92609699769053,0.2695918367346939,http://data.europa.eu/esco/occupation/26e1add0-da3f-4ed6-aa91-791cb550146f,3114,FinTech|Retail|SaaS|Telecom,27,0
60786,Engineering,Developer,6,High School,4,32,IoT developer,64.4,77.5,0,43.235565819861435,0.46418367346938777,http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,2512,FinTech|Government|Media,19,0
15316,IT,Engineer,2,High School,3,49,ICT system architect,52.4,65.0,3,38.235565819861435,0.5800000000000001,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511,E-commerce|Logistics|Telecom,51,14
59678,IT,Analyst,3,Bachelor,4,40,ICT test analyst,61.3,75.0,6,53.07852193995381,0.7639795918367347,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,FinTech|Healthcare|SaaS,19,0
7785,Operations,Analyst,5,High School,5,26,ICT test analyst,71.5,65.8,3,46.3094688221709,0.5018367346938776,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,Government|Logistics|Manufacturing|Telecom,23,4
81664,Engineering,Engineer,1,Bachelor,2,40,telecommunications engineer,24.7,55.6,1,62.235565819861435,0.8389795918367347,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153,Energy|FinTech,41,11
85905,IT,Specialist,5,PhD,5,0,ICT system administrator,75.4,68.8,0,38.46420323325635,0.075,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522,Education|FinTech|Manufacturing|Media,50,14
17333,IT,Developer,6,Bachelor,3,25,software developer,55.8,66.7,2,44.697459584295615,0.4006122448979592,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,Manufacturing,59,6
75721,Engineering,Developer,8,Bachelor,4,27,IoT developer,58.3,64.1,3,53.00230946882217,0.6030612244897959,http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,2512,Technology|Telecom,20,2
19153,Engineering,Technician,4,Master,1,45,computer hardware test technician,30.2,40.9,9,33.15473441108545,0.5351020408163266,http://data.europa.eu/esco/occupation/becbe3ca-e000-40c0-9f67-5c4035b930ea,3114,Logistics|Manufacturing|Technology,27,0
30074,Operations,Developer,0,Bachelor,4,1,system configurator,55.6,54.5,0,59.697459584295615,0.35622448979591836,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522,Insurance|Manufacturing|Travel,50,10
56804,Customer Support,Manager,1,Master,5,5,ICT help desk manager,68.1,88.1,0,34.46420323325635,0.07112244897959184,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,3512,Healthcare,20,0
10014,Sales,Analyst,1,Master,3,19,data analyst,54.4,42.0,1,59.00230946882217,0.603265306122449,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,E-commerce|Logistics|Manufacturing,48,5
82796,Operations,Consultant,0,PhD,3,49,business analyst,56.1,62.9,1,57.69515011547344,0.9100000000000001,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421,Healthcare,35,2
48042,Operations,Specialist,7,High School,2,19,data quality specialist,37.9,45.8,2,55.00461893764434,0.498265306122449,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,Energy|Logistics|Media,21,7
38847,IT,Engineer,7,High School,5,47,ICT system architect,74.3,81.2,7,45.15704387990762,0.6925510204081633,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511,FinTech|Manufacturing|Media|Technology,57,14
66444,Engineering,Manager,3,High School,2,24,ICT change and configuration manager,34.6,56.4,1,39.3094688221709,0.3743877551020408,http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,2519,Education|Insurance|SaaS,22,2
41976,Customer Support,Consultant,7,High School,4,20,customer experience manager,72.4,84.8,2,51.00230946882217,0.4944897959183673,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,2431,E-commerce|Energy|FinTech|Logistics|Telecom|Travel,39,0
42390,Engineering,Consultant,6,Bachelor,3,14,ICT research consultant,53.4,51.8,0,36.235565819861435,0.15714285714285717,http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,2511,Energy|Media|SaaS|Technology|Travel,56,6
8876,Legal,Specialist,8,Bachelor,4,36,contract manager,57.0,63.2,7,57.6189376443418,0.7490816326530612,http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791,2619,Healthcare|Insurance|Logistics|Retail,29,0
90048,Engineering,Technician,2,High School,5,22,computer hardware repair technician,62.0,85.7,0,49.23325635103926,0.48693877551020415,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,7422,Energy|Telecom,30,0
21349,Sales,Manager,9,Bachelor,4,24,aftersales service manager,70.4,67.6,3,63.54272517321016,0.6893877551020409,http://data.europa.eu/esco/occupation/a2ade835-81c2-452e-a4d8-a90348bbe378,1221,Banking|E-commerce|Telecom|Travel,11,0
50357,Sales,Manager,9,Bachelor,1,24,online sales channel manager,30.8,42.4,4,58.84988452655889,0.6293877551020408,http://data.europa.eu/esco/occupation/1dd7c3cb-2d58-4dad-ae15-c9081174ab7e,1221,Education|Logistics|SaaS|Telecom,18,1
76557,Engineering,Manager,0,Bachelor,4,12,ICT research manager,51.7,75.8,0,44.15704387990762,0.2846938775510204,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,1223,Technology|Telecom|Travel,26,4
74938,Sales,Technician,1,High School,5,4,sales processor,71.5,76.7,0,36.00461893764434,0.05,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2,5223,E-commerce|Logistics|Retail|Travel,25,0
36960,IT,Manager,4,PhD,5,42,ICT quality assurance manager,77.1,78.4,5,52.46189376443418,0.8014285714285715,http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,2519,Energy,30,8
97792,HR,Engineer,8,Bachelor,4,16,human resources officer,67.3,70.8,1,39.38568129330254,0.2995918367346939,http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb,2423,Banking|FinTech|Healthcare|Travel,34,0
76962,Engineering,Analyst,1,PhD,4,26,ICT test analyst,57.6,62.5,2,40.54041570438799,0.41183673469387755,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,SaaS,24,2
71973,Customer Support,Engineer,2,Bachelor,4,14,ICT help desk agent,61.7,77.3,1,47.46420323325635,0.36714285714285716,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,Manufacturing|Telecom|Travel,26,0
1782,Customer Support,Specialist,8,Bachelor,2,21,ICT help desk agent,50.7,58.7,1,40.3094688221709,0.35571428571428576,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,Insurance|Manufacturing|Telecom,25,1
48185,IT,Analyst,9,Master,5,36,ICT test analyst,77.8,63.9,8,41.3094688221709,0.5390816326530612,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,Energy|FinTech|Healthcare|Manufacturing|SaaS,24,2
26507,Operations,Manager,1,High School,4,13,industrial quality manager,56.0,52.5,1,42.84757505773672,0.3109183673469388,http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,1321,Government|Manufacturing|Technology,38,0
84377,Marketing,Specialist,0,Master,4,11,web content manager,51.8,65.1,0,61.311778290993075,0.5134693877551021,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513,Retail|Travel,39,4
17822,Legal,Engineer,6,Bachelor,4,43,contract engineer,68.4,51.9,6,53.0,0.8276530612244899,http://data.europa.eu/esco/occupation/836f0a96-7546-4003-9fc8-714fc79199d4,2149,E-commerce|Education|Healthcare|Media|SaaS,23,5
83798,IT,Technician,1,Bachelor,3,1,ICT security technician,45.6,60.9,0,54.54272517321016,0.2962244897959184,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,3512,Healthcare,56,10
22747,Engineering,Manager,6,Bachelor,2,48,ICT change and configuration manager,46.0,47.6,5,60.311778290993075,0.9137755102040817,http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,2519,Banking|SaaS|Technology,19,1
26052,Operations,Consultant,5,Bachelor,1,16,marketing consultant,24.2,32.4,1,54.84988452655889,0.47959183673469385,http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc,2431,Manufacturing|Technology,32,0
74321,Legal,Specialist,2,Bachelor,1,13,contract manager,26.8,30.7,0,39.84757505773672,0.2659183673469388,http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791,2619,Government|Healthcare|Telecom,28,0
4972,IT,Specialist,1,Bachelor,5,37,ICT security administrator,68.9,77.3,1,57.773672055427255,0.7453061224489796,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529,Energy|FinTech|Logistics,37,14
34702,IT,Developer,1,Bachelor,3,42,user interface developer,49.4,64.0,2,60.84988452655889,0.8614285714285714,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512,E-commerce|Healthcare|Media|Technology,47,8
41128,IT,Specialist,1,Bachelor,1,17,digital forensics expert,20.0,48.5,1,39.235565819861435,0.2358163265306123,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529,Government|Technology,47,14
83333,Engineering,Specialist,5,Master,1,23,knowledge engineer,22.6,33.6,1,52.46189376443418,0.5881632653061224,http://data.europa.eu/esco/occupation/812c217d-32b7-4f6a-9faf-993d3577ac7f,2529,Energy,39,14
88565,Engineering,Specialist,0,Master,1,16,computer vision engineer,33.7,55.2,1,40.6189376443418,0.2695918367346939,http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341,2511,Media,34,10
33983,Legal,Manager,8,PhD,4,3,contract manager,70.6,71.0,0,37.69284064665127,0.1386734693877551,http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791,2619,Banking|Energy|Technology|Travel,29,0
89523,Legal,Analyst,4,Bachelor,3,28,tax compliance officer,51.4,63.5,2,53.46420323325635,0.6142857142857143,http://data.europa.eu/esco/occupation/4a39fddb-17e7-4431-be03-613edab8d1c8,3352,Banking|Healthcare|Technology,25,0
4176,IT,Specialist,5,PhD,5,4,database administrator,67.4,70.8,0,52.54041570438799,0.34489795918367344,http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521,Energy|Logistics|SaaS,49,14
43671,Marketing,Technician,0,PhD,4,3,advertising assistant,68.0,55.1,2,44.38568129330254,0.22867346938775512,http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a,4419,Energy|Healthcare|Retail,20,0
7083,Engineering,Developer,5,Bachelor,4,33,software developer,62.1,66.6,5,46.235565819861435,0.5204081632653061,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,FinTech|Manufacturing,61,13
854,IT,Technician,7,PhD,4,28,ICT security technician,45.1,72.4,5,55.6189376443418,0.6292857142857144,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,3512,Banking|FinTech|Healthcare|Telecom,65,8
43177,IT,Manager,7,PhD,2,49,ICT project manager,43.1,57.1,5,41.07852193995381,0.685,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330,E-commerce|Education|Technology,42,4
31507,Engineering,Engineer,3,Bachelor,3,6,integration engineer,41.9,56.8,0,66.46651270207852,0.5173469387755102,http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,2511,Media|SaaS,47,14
27597,IT,Engineer,5,Bachelor,5,10,cloud architect,80.8,78.9,2,48.773672055427255,0.3072448979591837,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512,FinTech|Manufacturing,12,1
7940,Marketing,Specialist,9,PhD,1,18,user interface designer,25.0,30.3,4,40.54272517321016,0.2770408163265306,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,2513,Banking|Energy|Healthcare|Insurance|Travel,56,14
95166,Operations,Engineer,1,PhD,2,27,numerical tool and process control programmer,33.9,61.6,1,41.69515011547344,0.42306122448979594,http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,2514,Energy,50,1
2334,Finance,Analyst,5,Bachelor,1,12,credit risk analyst,39.9,39.3,1,44.61662817551963,0.3296938775510204,http://data.europa.eu/esco/occupation/b3ce981c-5b32-4de2-8e53-502a6357b2bc,3312,Energy|Telecom,27,13
15117,Sales,Developer,9,Master,1,27,ICT account manager,34.9,46.7,2,32.0,0.33306122448979597,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,2434,E-commerce|Education|Energy|SaaS|Travel,23,0
88096,Customer Support,Engineer,6,High School,2,20,after-sales service technician,43.2,53.7,2,47.77136258660508,0.44948979591836735,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,2433,Energy|Manufacturing|Travel,17,0
22530,Operations,Specialist,4,High School,4,11,data quality specialist,41.8,69.9,0,36.466512702078525,0.12346938775510205,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,E-commerce|Logistics,31,3
34818,IT,Engineer,1,High School,5,26,cloud architect,63.3,66.2,0,46.46189376443418,0.5318367346938776,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512,Healthcare,9,6
81387,Operations,Developer,8,Bachelor,5,43,system configurator,79.0,79.1,4,60.15704387990762,0.8726530612244898,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522,Government|Manufacturing|Technology,63,11
